UA_ang,LA_ang,UL_ang,LL_ang
9.992643685531966,23.17261153716268,30.10621651417557,26.146734559178515
25.31240193240985,63.337584659780525,24.116339699898013,24.10303796475926
4.14914384392393,10.846984139256117,2.4857200339190477,49.26373261748882
24.92035548976452,13.090048668526117,20.700715143091983,18.64626044792225
35.12552734546585,35.135164832950906,20.63014733629909,77.45890632140679
34.38730670318212,15.663390797965178,37.97460896040794,30.209550512927333
20.386094289778235,31.392396260311468,16.747017682269906,15.763545416733821
31.861954261587016,9.894661709402737,21.85152033422059,19.123970209526412
9.443546136615037,31.594993287084897,7.524483151652922,4.932469714047574
15.118043384329386,62.98120082772893,29.658635141315266,48.09271400703127
34.787041788562625,45.96370132296422,24.864107098821826,40.81616397249689
45.51767081551609,68.50778671817893,10.427300039449118,87.06876097134717
49.45641297961523,136.68814169381295,23.47736177121684,92.58217425366662
38.808980516520606,38.19041307768493,31.62051211768626,78.81506557578201
69.10702296078405,78.14194317769748,27.034070499261784,27.69680194016611
28.56709102719564,52.332855018859085,27.733389009834546,37.254662407360584
6.2168501743804665,7.664491237928824,13.316010300995986,6.583750539454896
20.79351538202464,51.225319004673885,18.45563709238101,29.5147573439843
5.509894758322509,17.83457130128445,5.840080654061196,8.630358171133205
6.855977462089872,25.97177996133226,45.26228323052487,57.87450971605197
10.762415664734892,63.00740443186204,38.31113810839387,47.978839191281565
29.23302510312965,47.43873501884328,12.856372120804547,83.76063905089458
17.147058590486704,26.657268339544796,8.793753564607776,19.902064291941404
37.06209689185644,30.617170446424726,16.11739950630047,44.77974174161368
7.7366676345179926,73.74686198218346,31.22672389062794,27.67216856545625
39.94964992518134,63.43621596069367,42.06621353672954,48.86061347978862
11.390535698380736,4.227430340880673,8.459602336838186,55.85636245324449
21.340275040686368,22.213660691135082,26.899138817835997,8.30244907123521
9.034847273566845,63.40598013326946,25.690475308827363,14.380109999093916
5.990051434899631,3.3164244289132365,13.489528635364888,11.975286662813659
2.60499658273413,32.67189127107084,16.741009256701822,20.665501875505498
22.55514370567902,17.308158649045293,27.88630915064745,6.927140095045062
15.558664571015774,13.343076186350094,11.654870656247917,29.38724698997578
9.100038989040291,31.22964551497978,17.016603269367263,21.62086253553713
21.901776318509274,20.294063698435558,34.7539543293219,8.752368811085427
12.48033409027949,36.49035555899103,17.466127101757742,35.55425972578694
24.31484872904335,95.89899290995794,12.26893295517204,31.729088359143894
22.404413602714232,49.9512146552754,12.646473843168055,66.54287013572315
16.3116177924854,2.321413826945908,5.725138062951202,11.543116257838786
19.496417366001847,29.972346755247454,10.32373807498528,21.84682626570729
16.77881075973448,18.25008192739156,22.373756349792856,34.82193549355455
7.2002373730509,37.15129466613427,18.132295501129196,20.468989462153797
19.888164339675754,47.777836315416295,12.360122314348324,27.352218403084393
6.229802307079516,61.43594546982117,54.89177825268569,74.48821114511182
11.591982174875055,18.87673643774756,18.45762153269453,62.18450956487402
21.38419079851033,30.753532552613333,29.281345112388156,50.56766685598664
14.971686528650704,60.85009033889094,33.98368425904344,36.940997886109905
9.408591275739157,25.426564145786383,9.473322998513947,26.96188730702763
30.225580823039476,31.38157876962152,35.45569062967492,13.425301183754307
45.02961829767906,147.03508324592667,52.774628242326564,29.617492097774164
35.779730016260295,43.89505771630606,36.1139730993244,26.134595116229
72.20648625934093,27.271447834694733,8.848470624644115,41.627792646579756
41.5657640175425,51.6956144473513,4.361953838995849,53.294016552408294
20.677019629190298,61.68060913140633,6.815302248755147,38.14266946893576
23.080787783347596,107.6575525251874,14.183757335137441,5.097701853506138
25.66340528264326,4.298701223571507,35.18381129601702,31.8217879355053
18.66327924312688,30.432129174778424,17.09294590980251,19.630427718277435
6.891052859262769,63.57536993637747,28.173079263519746,22.05524227082435
7.195043826032625,48.50116778774833,24.974768158860716,11.536779118523002
1.736530055976033,34.51725110463989,12.034892113512843,16.01690805606986
18.96154062346819,53.04312960350362,15.306065998289204,56.445089211586726
17.494063041527404,19.382619916751462,69.30865003833452,5.028565269905729
8.676117766595246,39.64072685451261,7.0272783941198815,16.406310945023304
17.310102202705913,39.75060768107387,32.48018894801201,39.824009591269295
7.973794861052445,23.847973584977826,11.05080239378938,39.25302214039301
12.947705684452712,19.240572611327103,22.453642592191354,31.932200039029002
10.6342604061566,13.748358498061062,2.6339568949717465,8.636526408921595
60.34771640356024,72.53974205457425,36.06903916700199,47.62286104263264
14.83414083029836,77.87683895842825,36.529707843566605,25.857362145865448
12.81682033679742,23.865739758482828,31.847776099411558,14.724078967399544
27.776422744719827,81.44878000098011,23.7105322648369,9.349369451432668
11.432368563971783,42.7749880300284,7.417407729671959,20.836299911761056
8.846714243668485,9.975821247589398,2.3032495444906163,13.518848147327379
29.51621679743502,30.157272145717858,101.60781040445357,18.759911850804233
29.493697638315727,31.994128431260766,25.245100295171518,26.759699377151644
42.30825575996212,74.19991037872032,19.348091912902813,54.62616846072983
42.82351306018081,36.74542230932491,31.834226314357892,58.05071530150896
18.8348990111387,38.69877275276906,22.004958733643942,62.52536796465939
5.978155853694761,21.278995292791187,5.231243615739457,16.10476952898957
9.497078984066487,15.700427209157095,16.465282552428928,13.848411048083433
9.028215462190284,18.72996257315005,81.88396578988231,19.578971624608435
63.964587562173506,52.60111519894055,18.31575217396993,21.876030622395323
13.76862374599395,36.46088895242443,35.74581989476246,40.35293767338304
17.134772850683895,33.98543024801191,19.417163507933815,13.596634191779252
18.74348918067775,35.66662627809337,4.342969767551441,5.319299093925729
9.953521426204356,56.347085629233945,1.5150713557651587,17.838953546706
20.40153105894605,64.01111006573772,17.59066055976166,23.348948600166455
13.248144628616078,33.33783242195398,24.705996557199118,10.00992534752992
59.1923964904221,107.31425036101307,0.9958724439694268,19.985112955838726
11.771356094640566,46.200011087868184,44.2630152843144,15.052564092071677
