UA_ang,LA_ang,UL_ang,LL_ang
97.10541752890612,129.6777267645913,87.99519477713176,153.3107701388887
8.79269761096016,59.68802136475435,134.05956769427718,38.40523188223545
52.06936812983326,81.66059582722592,135.80088408281088,108.69534125794205
53.937057941355,35.220378582788655,47.47677998175238,9.565844779248094
51.86261225468528,22.093582689754044,51.804618357420836,95.7489161273312
106.85404522442545,89.94662184371626,41.07849971821186,69.401305627052
0.0649916248756292,26.55232173659126,73.25464904831871,120.0490321303629
59.11283620878552,40.55790247138367,118.92026987955052,125.85399449837898
4.61713057244945,2.6854054791266786,25.607073646205485,3.752586017166272
53.926792911341366,49.54428066523223,163.17272366848508,6.7460624260016475
21.0776416567049,78.21927690008833,17.324436466814845,52.87936662751616
103.71624955353285,83.47361460592302,81.10092419273504,44.30539889379577
20.692974142305857,159.52788723052254,42.32958110758094,83.50637789410925
134.7073114811475,91.9146087635902,59.845143463938705,80.49181932518911
30.048157384580755,126.48968724664657,29.63700894202451,34.7929408641391
45.26276115890992,45.42889600768969,47.955050592795054,105.32025585654259
5.279937154413038,6.324312437548018,0.25366083696068864,13.13684053839884
13.081156129704851,12.59806249658359,34.7474560213044,15.99615375987823
19.03752862346621,8.861769805622517,9.484860002843913,18.528140160918205
115.46388863198192,9.889619113531678,171.40397116059245,86.76642582730531
6.339361826370942,10.346080919325974,16.251700363339538,52.91588656748407
15.575163040308935,15.274581083165685,12.917952740895569,141.44533874697103
21.67365008401839,55.285665818869155,39.50626811765388,5.757149812705378
64.29194429776226,80.81649683652797,54.98936806466633,24.551554390404043
5.073512648164345,27.42709276506146,79.70482836318669,50.60996815825667
35.984885547515724,69.86486584625878,126.0901663074143,49.396553882048615
31.300908470029434,65.15680100999175,56.127173040569566,21.08623850914414
10.438046599874873,31.813252100641353,137.5028592541392,54.56147834701517
89.08881757487302,15.896434806064718,133.93216593608068,52.34979354250455
1.8845381742632228,10.984194462891729,5.004906525946145,18.92433193540133
9.076871269158822,21.298270892033102,9.130206059525221,0.11680999042966742
128.8329760184146,160.25168946946934,127.0924150680445,174.90428652232967
3.1681033500597744,132.3446113242867,14.19812009467881,16.362881487051823
31.788867234094575,52.14712246956818,57.38547773670389,12.742113903119412
6.236687700848372,20.558749628075294,73.07040292248595,25.304578455728848
72.08044158920357,124.88792847733941,66.80448484386767,30.116989929535876
19.508808653980765,140.37133213209103,16.57659410363789,32.684214313163984
145.20443756049244,102.12505985779026,179.3069186885585,20.048465293977596
32.20807017984595,28.80839886543441,5.049618494504729,6.999297341468458
19.507074532607124,6.366453057592744,26.832661693402052,5.751148848081214
59.6291370269893,11.508856788121578,14.838270564977716,93.00475219401638
34.365431933105214,77.4789302191041,55.3014155147127,160.41799661067492
29.132527600082504,41.1744351786733,28.793994359230478,60.143864902078725
11.246059930494804,28.417238208011575,20.587034220402515,115.89208761627745
21.477420521282387,5.21521609171097,65.88796592288523,83.36202253756055
157.49960128816585,24.21009351073058,137.82573201718824,56.20618999797955
47.57914879728078,65.40381438108002,89.01628322357831,94.07124082351251
16.58937575093359,2.5674244401641246,32.74186093196638,38.473171151898946
161.86554009040577,41.12847049602604,52.70328381388052,31.414426733054192
18.01308851174337,125.36405935799793,54.158332018316166,55.36883321200181
68.06410077024482,18.662696545898434,49.59529986137432,12.722192523375679
8.615954079971056,27.992740961374746,42.73436087097609,70.80292550245868
84.45878181132736,40.87679039401374,179.29901225445377,85.98086112803946
92.37449435821975,118.09757309316838,50.413818335262235,172.49238201625926
23.752481307317318,102.39316681948851,18.51539147712654,9.414101112652169
46.82590173353436,30.650400075013298,29.779484438884047,71.65381843109847
1.2250327407169974,19.091842782886634,17.29781366036219,35.015965744938576
21.915955386423104,61.340999312624106,22.432093893317415,9.256159444157415
16.475979093309025,28.233899891135756,0.5646603032478112,2.264080725960021
10.011634738678229,62.944499908833265,5.603269566752557,13.181898627940768
13.642777127582923,0.8177934644781297,7.017975224231079,76.02008603919141
79.42429267448047,8.168990546859703,150.86944833892358,52.759092620659764
14.768131521220017,31.16339541835555,20.56766118452713,3.4212058355668886
1.7839330667386155,30.277434228209582,157.48614965620052,95.19529720404445
26.79741723918328,8.107552768588619,107.61273915101103,18.440316079314506
32.4029921489516,18.698803685385062,1.4256036875950573,110.41979767227895
12.091668297564075,8.976575863917667,9.131348861635049,24.973607522406944
75.34249635231468,88.92925033870024,64.6424304830805,120.73772897292544
10.443112032178163,140.41618561728254,38.542283411567176,2.1921373814166647
4.090837636217055,34.982355176972945,75.00092506802899,78.65535984481834
25.520661002670202,85.81744220635767,6.628436068914486,47.44492183715202
15.783979857962443,175.54013124283557,92.28255349470292,34.39818329343153
1.394438462492613,0.3350481603312623,9.685271470366576,19.289693579244297
17.19304387015271,90.37416899080658,26.737253464581894,14.683775350311738
39.81285961847448,106.00339241268918,21.9386176276636,88.10304209318782
4.787967516472577,17.75869291188784,104.36816872251508,79.04153893664815
58.31831595408414,123.14163321832149,139.05226121767748,53.22172527036491
19.210982229847218,47.51026152187401,38.42603027412732,50.894515110506994
18.509148247873114,40.14785232533031,14.794012448878293,45.59069458127488
11.946006180987823,20.335240055044334,0.9094323027112984,3.2568854757356487
145.65787397637143,13.216992581740515,70.4001429840932,97.08220623819706
118.53956832263731,166.12492044239585,35.119359428773386,3.7419179556575597
48.573554803262155,157.63832720695603,65.88418945629253,30.021509849959795
125.14997280166152,4.755394375010114,174.065701647294,33.48642105881596
19.97225249309897,49.96465651876193,11.361780695068475,142.52217138470965
38.547537389484255,98.0765818989634,30.671809136972804,3.635995623920816
29.22092138341685,82.62837886222671,1.596920178246037,19.129512045022185
5.477429632019139,4.435631643857799,2.438824687117298,30.47429543477186
17.268300689650474,126.07063022144428,0.2568238580215534,10.089388469377136
117.36653841646236,153.68583752946157,112.76500534891521,17.742161901442277
13.8198466655729,11.726048198979854,21.990544815599783,24.63834214784105
47.550925493414056,36.05868224226437,4.994165483510826,11.55929702749714
27.596435027401945,37.038048370355924,14.64927581008723,85.70674214931731
26.897268332616903,24.082406672902536,72.93898903637199,42.825255885389744
5.677900322642723,22.858395767457363,3.128749200697042,91.64847936859766
14.408085234939405,53.61899514718975,5.5579306428109385,3.4122673216523194
66.34323052336346,62.93704502673015,13.758197908979714,34.29802362897534
90.3711977647589,37.29877189940096,17.219165100582853,0.9408997900929372
106.63898242632989,98.95605756402483,45.77666515912862,75.46908357283476
1.3375541374178574,22.884459500988267,49.283334200975524,152.6566389400848
0.5907439202814433,17.006657079688072,64.21976742598457,18.084230808724303
43.706091189564326,19.489980064353855,164.8946687013385,75.05151870385589
39.05720039317106,93.55965615491797,47.41164686568776,44.82478750278703
46.42163587843165,45.21601399535752,149.9905666689902,55.156087459621496
19.522015834650972,9.568332568577958,27.913262037929474,29.259635094996412
70.06224044109663,119.08798919799196,2.2202677505643322,140.76689659732435
44.63579243766773,122.3445869853278,7.48591371574761,14.889637338735062
44.86572318560675,89.76757509509854,14.716859474302492,123.302141476078
15.494223704218033,3.7694212806988037,152.5206689715385,72.36449227765276
13.06847729240526,37.218037327608165,50.347159370844466,2.81389986473085
27.526425185628824,3.425090526144249,11.194882710228834,74.64391219745006
18.22742279016951,13.056337652995587,177.9225405362821,79.01198509870864
25.4353734292875,77.31496107513716,28.793987308478588,0.3335628559537918
0.0022306829512375634,6.497572612333409,48.060181283778014,87.26299293354192
32.09809883135233,21.56780336178189,60.33227489213921,35.08121531622146
18.852635492530005,144.8800776025182,56.748572582159255,30.578397700549843
103.75913776191763,102.02827184986543,108.86144203504111,99.73304287006569
70.46782133427854,100.9334995724426,142.2961985833989,19.004568331535097
5.008388729398763,84.79177820752165,41.10303801989364,30.500434877634827
22.843381920219304,103.57535544787937,23.868699700043006,42.96657835151678
25.290710297233613,25.826259325047484,14.23129995744826,43.46840719953092
87.26365642004647,155.67650762224002,80.96811440085007,66.90551793768424
32.1628695670987,2.376815989719703,109.57134654520404,109.74057440447848
9.001856575834662,58.11672717428209,151.16620070660144,19.772452352694273
71.21456136570322,151.9272200078916,30.337055890134604,24.570545493873496
70.58851582618497,95.49820445093324,98.70929019220644,7.14272652025251
159.1273535679658,160.21485566352638,96.35820991560858,67.78088932148428
20.922477943671655,14.880211280185438,28.829393556985867,154.11985429692288
43.13366528789868,119.24105996189444,10.617801305524731,106.31068318888275
57.42590538999001,31.07261444749746,10.156664880780957,23.014736252595412
112.58923926957745,111.04024219206781,134.52428044966442,52.94492945883239
142.0230774394599,56.93057872388826,6.946753026577967,67.99603337028033
2.952323720880383,45.85914500268465,74.30036661868839,7.6769961537416895
13.533289805679022,4.003262123652129,78.41847192063486,78.32478779539589
9.30999186913101,23.153577124425166,24.042514144219385,20.235297858587995
21.776789276113924,81.15347504069315,3.199108738580996,12.458754242826485
15.128239612645435,111.45718237401755,44.8053634559037,47.90503242730322
16.342497917503348,35.98714618370821,14.351386053633606,44.63525740863028
76.37785647206613,28.241787798312576,6.28900962922024,15.443676534125029
1.8768535742209658,11.408702723507595,127.24385255627139,116.12741175484366
17.877209748673764,157.02595612016432,33.83860927951679,98.1895343058091
142.85394569503273,42.41719811797617,1.6611191230714948,95.46718568600753
31.131458899133843,69.13984223623481,9.857697133331081,65.46642797971965
29.97424459128913,32.598534589880046,0.31022689152252164,6.113625751959513
8.845581853122157,5.892693601549877,17.505654001548695,7.867716440783292
17.773512783164733,15.246456976465556,159.89372193040003,110.46475319595397
1.8094881933193594,1.3420626542978933,32.42328963276731,22.409850201540245
179.35944124050434,44.83546106506718,35.535074899098284,5.188294643866959
11.508536685349869,30.9607087084391,105.43048639347806,8.08763500751492
21.285247904381308,37.575944912146724,75.70089784804901,48.159440350851725
41.93094138951374,69.21116916776454,65.47591317204812,42.49123869153747
5.7695829462437445,7.81596132098467,85.0535108509886,6.989463209767971
8.473474173818612,51.603872852159284,29.762909786811374,10.540894671937487
42.27122154231917,20.278555917341787,33.31255751620844,13.370279243584411
70.04939454817655,138.10159181968257,83.95974621018419,126.9859923450931
165.9848665817416,73.49209983371628,126.30627868179484,16.315593185055718
49.33773876294991,58.24542651665335,101.51039639283574,150.68280113163433
